vendor_id,num_passengers,tip,price,dropoff_time,pickup_time,distance
2,1,0.0,3.3,2018-11-01 09:47:43,2018-11-01 09:47:40,0.0
1,1,0.0,19.3,2018-11-01 10:19:07,2018-11-01 09:47:46,1.4
1,1,0.0,8.8,2018-11-01 09:57:30,2018-11-01 09:47:50,1.3
2,1,1.56,9.36,2018-11-01 09:56:56,2018-11-01 09:47:50,0.79
1,1,1.25,9.55,2018-11-01 09:55:19,2018-11-01 09:47:56,1.4
1,1,2.5,19.8,2018-11-01 10:10:13,2018-11-01 09:48:01,3.4
1,1,2.0,9.3,2018-11-01 09:55:48,2018-11-01 09:48:02,0.6
1,1,2.3,26.1,2018-11-01 10:16:50,2018-11-01 09:48:04,6.0
2,2,2.16,12.96,2018-11-01 10:00:31,2018-11-01 09:48:08,2.14
2,1,0.0,5.8,2018-11-01 09:53:07,2018-11-01 09:48:15,0.81
2,1,0.0,7.8,2018-11-01 09:56:38,2018-11-01 09:48:15,1.0
2,2,1.66,9.96,2018-11-01 09:56:51,2018-11-01 09:48:17,0.95
2,2,3.16,18.96,2018-11-01 10:12:10,2018-11-01 09:48:23,1.98
2,1,3.66,21.96,2018-11-01 10:16:27,2018-11-01 09:48:25,2.43
1,1,1.25,7.55,2018-11-01 09:53:46,2018-11-01 09:48:30,0.6
2,5,0.0,41.06,2018-11-01 10:29:37,2018-11-01 09:48:31,10.53
2,1,1.1,14.9,2018-11-01 10:07:14,2018-11-01 09:48:32,1.71
2,5,2.16,12.96,2018-11-01 10:02:24,2018-11-01 09:48:34,1.62
1,1,2.75,16.55,2018-11-01 10:09:35,2018-11-01 09:48:35,1.6
2,2,10.56,63.36,2018-11-01 10:33:52,2018-11-01 09:48:36,17.17
1,1,1.05,6.35,2018-11-01 09:52:22,2018-11-01 09:48:42,0.7
1,1,1.15,6.95,2018-11-01 09:53:29,2018-11-01 09:48:51,0.6
2,1,10.0,62.8,2018-11-01 11:03:20,2018-11-01 09:48:55,19.89
1,1,1.0,10.8,2018-11-01 10:00:54,2018-11-01 09:49:02,1.4
2,2,1.25,10.05,2018-11-01 09:59:53,2018-11-01 09:49:03,0.96
2,1,0.73,8.03,2018-11-01 09:55:38,2018-11-01 09:49:08,1.16
4,1,3.76,22.56,2018-11-01 10:05:15,2018-11-01 09:49:08,4.96
1,1,1.95,9.75,2018-11-01 09:57:19,2018-11-01 09:49:08,1.0
2,1,1.76,10.56,2018-11-01 09:59:26,2018-11-01 09:49:09,1.18
1,1,0.0,7.3,2018-11-01 09:56:03,2018-11-01 09:49:11,1.2
2,1,2.0,11.8,2018-11-01 10:02:02,2018-11-01 09:49:12,1.03
2,1,0.0,17.8,2018-11-01 09:49:33,2018-11-01 09:49:13,0.03
2,1,3.95,19.75,2018-11-01 10:14:06,2018-11-01 09:49:15,1.68
2,1,8.51,51.07,2018-11-01 10:38:10,2018-11-01 09:49:18,8.82
1,1,4.7,36.0,2018-11-01 10:21:48,2018-11-01 09:49:20,8.1
2,3,0.0,19.8,2018-11-01 10:19:48,2018-11-01 09:49:26,2.53
2,1,0.0,15.8,2018-11-01 10:13:11,2018-11-01 09:49:27,2.08
2,1,3.16,18.96,2018-11-01 10:12:51,2018-11-01 09:49:28,2.19
2,1,0.0,12.8,2018-11-01 10:07:44,2018-11-01 09:49:31,1.7
2,1,1.06,6.36,2018-11-01 09:52:49,2018-11-01 09:49:34,0.54
2,1,2.95,14.75,2018-11-01 10:04:43,2018-11-01 09:49:38,1.73
2,6,1.16,6.96,2018-11-01 09:54:44,2018-11-01 09:49:40,0.57
2,3,2.46,14.76,2018-11-01 10:07:50,2018-11-01 09:49:41,1.06
1,1,4.62,35.42,2018-11-01 10:24:59,2018-11-01 09:49:41,8.0
2,1,2.76,16.56,2018-11-01 10:07:38,2018-11-01 09:49:43,2.38
2,1,9.39,46.95,2018-11-01 10:27:05,2018-11-01 09:49:44,10.2
1,1,2.2,10.0,2018-11-01 09:58:02,2018-11-01 09:49:47,1.0
1,1,0.85,5.15,2018-11-01 09:52:12,2018-11-01 09:49:49,0.3
2,1,2.58,12.88,2018-11-01 10:01:33,2018-11-01 09:49:49,1.65
2,1,1.56,9.36,2018-11-01 09:58:49,2018-11-01 09:49:51,0.57
2,5,4.46,26.76,2018-11-01 10:24:18,2018-11-01 09:49:53,3.18
2,1,1.26,7.56,2018-11-01 09:55:39,2018-11-01 09:49:54,0.66
2,1,1.16,6.96,2018-11-01 09:54:27,2018-11-01 09:49:54,0.59
1,1,1.95,9.75,2018-11-01 09:58:30,2018-11-01 09:49:55,1.0
2,1,4.89,21.19,2018-11-01 10:12:51,2018-11-01 09:49:57,3.03
1,1,0.0,43.94,2018-11-01 10:29:21,2018-11-01 09:50:02,11.9
2,1,1.25,7.55,2018-11-01 09:54:51,2018-11-01 09:50:02,1.0
2,2,3.66,21.96,2018-11-01 10:08:59,2018-11-01 09:50:02,4.56
1,1,3.27,25.07,2018-11-01 10:09:30,2018-11-01 09:50:04,6.0
2,2,4.45,22.25,2018-11-01 10:14:47,2018-11-01 09:50:05,3.08
2,3,2.32,11.62,2018-11-01 10:02:07,2018-11-01 09:50:09,0.97
2,5,1.82,9.12,2018-11-01 09:57:52,2018-11-01 09:50:14,1.01
2,1,2.0,13.8,2018-11-01 10:06:10,2018-11-01 09:50:15,1.56
1,1,3.06,18.36,2018-11-01 10:05:09,2018-11-01 09:50:15,3.4
2,1,0.75,7.55,2018-11-01 09:56:50,2018-11-01 09:50:18,0.75
2,5,1.36,8.16,2018-11-01 09:56:10,2018-11-01 09:50:19,1.08
1,1,1.95,11.75,2018-11-01 10:02:07,2018-11-01 09:50:20,1.4
1,1,1.4,7.2,2018-11-01 09:55:06,2018-11-01 09:50:23,0.7
2,2,0.0,6.3,2018-11-01 09:56:21,2018-11-01 09:50:24,0.77
1,1,1.55,9.35,2018-11-01 09:59:12,2018-11-01 09:50:25,0.7
1,2,2.55,15.35,2018-11-01 10:09:20,2018-11-01 09:50:28,0.8
1,1,2.0,14.8,2018-11-01 10:08:28,2018-11-01 09:50:29,1.3
1,1,1.35,8.15,2018-11-01 09:56:35,2018-11-01 09:50:30,0.7
2,2,2.14,16.44,2018-11-01 10:12:12,2018-11-01 09:50:31,1.73
1,1,6.0,64.56,2018-11-01 10:56:26,2018-11-01 09:50:33,17.3
1,1,1.45,8.75,2018-11-01 09:58:09,2018-11-01 09:50:33,0.9
1,1,0.0,21.3,2018-11-01 10:14:00,2018-11-01 09:50:35,5.1
1,1,1.0,9.3,2018-11-01 10:00:28,2018-11-01 09:50:35,0.9
1,1,1.0,5.8,2018-11-01 09:53:00,2018-11-01 09:50:41,0.4
1,1,6.05,26.35,2018-11-01 10:12:53,2018-11-01 09:50:45,4.6
1,1,0.0,5.3,2018-11-01 09:54:00,2018-11-01 09:50:47,0.5
2,1,1.46,8.76,2018-11-01 09:56:59,2018-11-01 09:50:47,1.19
1,1,0.0,9.8,2018-11-01 10:02:27,2018-11-01 09:50:50,1.4
2,5,2.0,9.8,2018-11-01 09:59:27,2018-11-01 09:50:51,0.56
1,1,2.0,15.8,2018-11-01 10:07:31,2018-11-01 09:50:56,2.2
1,1,2.35,14.15,2018-11-01 10:07:18,2018-11-01 09:50:57,1.4
2,1,0.0,5.3,2018-11-01 09:55:05,2018-11-01 09:50:59,0.44
1,1,0.78,8.58,2018-11-01 09:58:11,2018-11-01 09:51:00,1.4
2,1,1.46,8.76,2018-11-01 09:57:11,2018-11-01 09:51:01,1.26
1,1,3.0,75.3,2018-11-01 09:51:13,2018-11-01 09:51:01,0.0
1,1,1.75,10.55,2018-11-01 10:01:01,2018-11-01 09:51:06,1.0
1,1,1.7,29.0,2018-11-01 10:14:59,2018-11-01 09:51:09,8.4
2,1,0.0,7.8,2018-11-01 09:59:54,2018-11-01 09:51:12,0.74
1,1,1.3,13.6,2018-11-01 10:08:12,2018-11-01 09:51:13,1.4
2,1,7.41,44.47,2018-11-01 10:21:29,2018-11-01 09:51:14,9.08
1,1,2.23,24.53,2018-11-01 10:16:11,2018-11-01 09:51:18,5.9
2,1,2.94,12.74,2018-11-01 10:01:39,2018-11-01 09:51:22,1.73
2,1,2.06,12.36,2018-11-01 10:04:50,2018-11-01 09:51:22,1.22
1,0,1.35,8.15,2018-11-01 09:56:54,2018-11-01 09:51:30,0.9
2,2,2.82,14.12,2018-11-01 10:06:25,2018-11-01 09:51:33,1.28
2,1,0.5,6.3,2018-11-01 09:56:49,2018-11-01 09:51:34,0.57
1,1,1.26,7.56,2018-11-01 09:57:39,2018-11-01 09:51:36,0.6
1,1,2.55,15.35,2018-11-01 10:07:18,2018-11-01 09:51:41,2.2
1,1,0.7,5.0,2018-11-01 09:53:58,2018-11-01 09:51:46,0.4
1,1,3.7,18.5,2018-11-01 10:14:08,2018-11-01 09:51:47,1.4
1,1,2.65,15.95,2018-11-01 10:07:50,2018-11-01 09:51:47,2.3
2,1,0.0,20.3,2018-11-01 10:22:07,2018-11-01 09:51:51,3.03
1,1,9.0,67.56,2018-11-01 10:27:44,2018-11-01 09:51:52,6.3
1,1,2.0,11.8,2018-11-01 10:03:46,2018-11-01 09:51:58,1.6
2,6,2.66,15.96,2018-11-01 10:11:08,2018-11-01 09:51:59,1.76
2,1,1.75,12.55,2018-11-01 10:06:35,2018-11-01 09:52:00,1.09
1,1,3.05,13.35,2018-11-01 10:05:55,2018-11-01 09:52:05,0.8
1,1,1.45,8.75,2018-11-01 09:59:02,2018-11-01 09:52:08,1.1
2,1,0.0,5.3,2018-11-01 09:55:28,2018-11-01 09:52:12,0.71
1,2,2.45,14.75,2018-11-01 10:09:55,2018-11-01 09:52:21,1.4
2,1,2.0,9.3,2018-11-01 10:00:10,2018-11-01 09:52:22,0.68
1,1,9.1,45.66,2018-11-01 10:28:48,2018-11-01 09:52:23,7.8
1,1,4.4,19.2,2018-11-01 10:07:34,2018-11-01 09:52:26,3.7
1,1,1.36,8.16,2018-11-01 09:58:31,2018-11-01 09:52:28,0.8
1,1,5.0,34.3,2018-11-01 10:41:07,2018-11-01 09:52:30,3.7
2,1,1.24,8.54,2018-11-01 09:59:08,2018-11-01 09:52:35,1.0
1,1,0.0,13.3,2018-11-01 10:12:20,2018-11-01 09:52:38,1.4
1,1,3.45,20.75,2018-11-01 10:04:06,2018-11-01 09:52:48,4.9
1,1,0.0,19.3,2018-11-01 10:24:32,2018-11-01 09:52:48,1.8
1,1,0.95,7.25,2018-11-01 09:58:17,2018-11-01 09:52:53,0.6
2,1,2.66,15.96,2018-11-01 10:12:05,2018-11-01 09:52:54,1.83
2,1,4.16,24.96,2018-11-01 10:21:10,2018-11-01 09:52:57,4.36
2,1,17.57,76.13,2018-11-01 10:42:35,2018-11-01 09:52:59,17.68
1,1,2.35,14.15,2018-11-01 10:10:30,2018-11-01 09:53:04,1.2
1,1,0.0,6.8,2018-11-01 09:59:30,2018-11-01 09:53:04,0.7
2,2,5.0,45.56,2018-11-01 10:38:29,2018-11-01 09:53:05,8.88
2,1,0.0,25.3,2018-11-01 10:27:59,2018-11-01 09:53:09,5.66
1,1,0.0,4.3,2018-11-01 09:55:00,2018-11-01 09:53:11,0.3
2,1,10.64,53.2,2018-11-01 10:37:54,2018-11-01 09:53:15,10.45
1,1,0.0,14.3,2018-11-01 10:10:55,2018-11-01 09:53:21,3.1
1,1,2.55,15.35,2018-11-01 10:11:45,2018-11-01 09:53:22,1.7
1,1,20.0,191.96,2018-11-01 09:55:07,2018-11-01 09:53:24,0.0
1,1,2.15,12.95,2018-11-01 10:08:39,2018-11-01 09:53:25,1.1
1,1,2.55,15.35,2018-11-01 10:12:26,2018-11-01 09:53:27,1.2
2,1,1.0,7.8,2018-11-01 09:57:57,2018-11-01 09:53:27,1.44
2,1,0.0,16.3,2018-11-01 10:21:02,2018-11-01 09:53:30,2.88
1,1,2.0,19.3,2018-11-01 10:20:26,2018-11-01 09:53:36,1.6
1,1,4.25,18.55,2018-11-01 10:14:52,2018-11-01 09:53:36,2.0
1,2,1.55,7.85,2018-11-01 09:58:20,2018-11-01 09:53:38,0.7
2,2,5.86,35.16,2018-11-01 10:22:05,2018-11-01 09:53:39,7.92
1,1,0.5,5.8,2018-11-01 09:57:25,2018-11-01 09:53:43,0.4
2,1,1.56,9.36,2018-11-01 10:00:54,2018-11-01 09:53:50,1.01
2,1,1.02,7.82,2018-11-01 09:59:36,2018-11-01 09:53:50,1.2
2,5,1.0,9.8,2018-11-01 10:02:31,2018-11-01 09:53:52,1.46
1,1,3.0,31.8,2018-11-01 10:25:10,2018-11-01 09:53:56,7.6
2,2,1.26,7.56,2018-11-01 09:59:37,2018-11-01 09:53:56,0.91
1,1,5.05,30.35,2018-11-01 10:23:30,2018-11-01 09:53:57,6.1
2,1,1.96,11.76,2018-11-01 10:06:42,2018-11-01 09:53:59,0.91
2,1,0.0,16.8,2018-11-01 10:20:22,2018-11-01 09:53:59,1.64
2,1,2.2,14.5,2018-11-01 10:08:39,2018-11-01 09:54:06,2.41
2,1,1.62,12.42,2018-11-01 10:09:04,2018-11-01 09:54:14,1.23
2,2,9.26,46.32,2018-11-01 10:31:37,2018-11-01 09:54:14,8.53
2,2,1.58,7.88,2018-11-01 10:00:25,2018-11-01 09:54:17,0.62
2,2,0.0,6.3,2018-11-01 09:59:38,2018-11-01 09:54:27,0.84
1,1,0.0,7.8,2018-11-01 10:02:09,2018-11-01 09:54:28,1.0
1,1,2.05,12.35,2018-11-01 10:08:23,2018-11-01 09:54:28,0.7
1,1,1.45,8.75,2018-11-01 10:02:18,2018-11-01 09:54:32,0.6
2,1,2.36,14.16,2018-11-01 10:11:00,2018-11-01 09:54:32,1.3
2,2,0.0,8.3,2018-11-01 10:04:20,2018-11-01 09:54:33,0.58
1,2,0.0,11.3,2018-11-01 10:10:01,2018-11-01 09:54:36,1.1
2,3,2.04,8.84,2018-11-01 10:01:23,2018-11-01 09:54:39,0.79
2,1,0.0,5.8,2018-11-01 09:59:24,2018-11-01 09:54:41,0.82
1,1,0.01,5.81,2018-11-01 09:59:26,2018-11-01 09:54:42,0.5
2,1,1.0,7.3,2018-11-01 10:00:24,2018-11-01 09:54:44,0.75
1,0,2.45,12.25,2018-11-01 10:07:54,2018-11-01 09:54:50,1.0
2,1,1.76,10.56,2018-11-01 10:04:43,2018-11-01 09:54:51,1.49
1,1,3.3,16.6,2018-11-01 10:13:40,2018-11-01 09:54:53,1.6
1,1,1.35,8.15,2018-11-01 10:01:24,2018-11-01 09:54:53,0.8
2,1,1.66,9.96,2018-11-01 10:04:12,2018-11-01 09:54:53,1.16
1,1,2.86,17.16,2018-11-01 10:13:07,2018-11-01 09:54:56,2.5
1,1,1.45,8.75,2018-11-01 10:02:20,2018-11-01 09:54:58,0.8
2,2,3.0,25.3,2018-11-01 10:28:40,2018-11-01 09:55:01,3.45
2,1,0.0,8.8,2018-11-01 10:04:03,2018-11-01 09:55:01,1.23
1,1,1.8,9.1,2018-11-01 10:01:01,2018-11-01 09:55:02,1.1
1,1,2.15,16.45,2018-11-01 10:10:33,2018-11-01 09:55:08,3.0
2,2,2.26,13.56,2018-11-01 10:11:10,2018-11-01 09:55:08,1.21
2,1,1.76,10.56,2018-11-01 10:03:40,2018-11-01 09:55:09,1.48
2,1,0.0,6.8,2018-11-01 10:00:43,2018-11-01 09:55:11,1.05
1,1,2.25,13.55,2018-11-01 10:11:52,2018-11-01 09:55:28,1.3
2,1,2.36,14.16,2018-11-01 10:10:27,2018-11-01 09:55:30,1.75
2,1,1.96,11.76,2018-11-01 10:08:48,2018-11-01 09:55:30,0.82
1,1,3.55,21.35,2018-11-01 10:23:11,2018-11-01 09:55:32,2.1
2,4,2.0,9.8,2018-11-01 10:02:45,2018-11-01 09:55:35,1.21
2,6,2.0,18.3,2018-11-01 10:17:22,2018-11-01 09:55:36,3.2
1,1,3.0,18.3,2018-11-01 10:18:41,2018-11-01 09:55:38,1.8
2,2,2.36,14.16,2018-11-01 10:12:07,2018-11-01 09:55:40,1.49
2,1,2.46,14.76,2018-11-01 10:09:42,2018-11-01 09:55:40,1.96
2,1,1.2,9.0,2018-11-01 10:04:23,2018-11-01 09:55:41,0.66
2,2,1.0,7.8,2018-11-01 10:01:26,2018-11-01 09:55:43,1.2
2,5,2.34,10.14,2018-11-01 10:04:41,2018-11-01 09:55:45,1.18
2,1,1.33,14.63,2018-11-01 10:15:05,2018-11-01 09:55:47,1.63
1,1,1.8,13.6,2018-11-01 10:12:21,2018-11-01 09:55:48,1.4
2,1,2.5,18.8,2018-11-01 10:16:54,2018-11-01 09:55:50,3.17
2,1,1.76,10.56,2018-11-01 10:06:16,2018-11-01 09:55:50,1.0
2,2,3.46,20.76,2018-11-01 10:23:33,2018-11-01 09:55:56,1.17
2,1,0.0,32.3,2018-11-01 10:28:20,2018-11-01 09:55:56,9.59
2,1,2.56,15.36,2018-11-01 10:12:25,2018-11-01 09:55:57,2.54
1,2,2.0,19.3,2018-11-01 10:22:11,2018-11-01 09:55:59,2.5
1,1,2.95,17.75,2018-11-01 10:14:25,2018-11-01 09:56:00,3.0
1,1,0.75,6.05,2018-11-01 09:59:20,2018-11-01 09:56:00,0.5
2,1,6.76,40.56,2018-11-01 10:37:31,2018-11-01 09:56:04,8.26
2,3,4.16,24.96,2018-11-01 10:14:48,2018-11-01 09:56:07,5.46
1,1,1.32,10.12,2018-11-01 10:06:53,2018-11-01 09:56:09,0.8
2,2,0.0,12.3,2018-11-01 10:13:12,2018-11-01 09:56:10,1.32
1,1,4.56,27.36,2018-11-01 10:26:24,2018-11-01 09:56:11,5.0
2,1,1.86,11.16,2018-11-01 10:05:49,2018-11-01 09:56:14,1.36
1,1,3.05,18.35,2018-11-01 10:11:35,2018-11-01 09:56:14,3.4
2,1,0.0,6.3,2018-11-01 10:05:02,2018-11-01 09:56:17,0.64
2,6,1.46,8.76,2018-11-01 10:03:46,2018-11-01 09:56:20,1.01
2,1,2.08,10.38,2018-11-01 10:05:36,2018-11-01 09:56:29,1.03
1,1,2.7,13.5,2018-11-01 10:11:19,2018-11-01 09:56:35,1.1
2,1,1.26,7.56,2018-11-01 10:02:16,2018-11-01 09:56:37,0.91
1,1,0.7,9.5,2018-11-01 10:07:55,2018-11-01 09:56:38,0.9
1,1,2.0,15.3,2018-11-01 10:16:29,2018-11-01 09:56:40,1.3
2,1,1.56,9.36,2018-11-01 10:06:15,2018-11-01 09:56:42,0.76
1,1,0.0,5.8,2018-11-01 10:01:47,2018-11-01 09:56:43,0.6
2,1,4.5,30.3,2018-11-01 10:17:29,2018-11-01 09:56:47,8.06
1,0,1.85,8.15,2018-11-01 10:01:28,2018-11-01 09:56:48,0.8
1,1,4.35,26.15,2018-11-01 10:32:05,2018-11-01 09:56:49,2.4
1,1,1.0,19.3,2018-11-01 10:26:15,2018-11-01 09:56:50,1.9
1,1,1.15,6.95,2018-11-01 10:02:51,2018-11-01 09:56:54,0.1
2,1,1.46,8.76,2018-11-01 10:04:38,2018-11-01 09:56:55,0.5
2,2,6.06,36.36,2018-11-01 10:30:43,2018-11-01 09:57:02,7.57
1,1,1.0,16.3,2018-11-01 10:19:37,2018-11-01 09:57:04,2.1
1,1,2.35,14.15,2018-11-01 10:14:04,2018-11-01 09:57:05,1.3
2,1,0.0,9.8,2018-11-02 09:33:42,2018-11-01 09:57:06,1.2
1,2,0.0,8.3,2018-11-01 10:07:29,2018-11-01 09:57:07,0.8
2,1,0.0,14.3,2018-11-01 10:17:48,2018-11-01 09:57:07,2.13
2,6,1.0,9.8,2018-11-01 10:08:47,2018-11-01 09:57:09,0.97
1,4,14.4,62.46,2018-11-01 10:50:47,2018-11-01 09:57:12,11.6
2,1,6.58,32.88,2018-11-01 10:31:09,2018-11-01 09:57:12,5.39
1,1,5.05,25.35,2018-11-01 10:30:54,2018-11-01 09:57:18,1.8
2,1,1.0,7.3,2018-11-01 10:03:19,2018-11-01 09:57:19,0.62
1,1,0.0,13.3,2018-11-01 10:13:48,2018-11-01 09:57:21,2.2
2,5,8.64,43.2,2018-11-01 10:28:23,2018-11-01 09:57:25,8.13
2,1,3.2,18.0,2018-11-01 10:16:29,2018-11-01 09:57:30,2.84
2,1,0.0,8.8,2018-11-01 10:06:59,2018-11-01 09:57:31,1.52
1,1,2.35,14.15,2018-11-01 10:14:53,2018-11-01 09:57:36,0.8
1,1,0.0,6.3,2018-11-01 10:03:24,2018-11-01 09:57:37,0.8
2,1,2.0,17.8,2018-11-01 10:18:51,2018-11-01 09:57:48,2.83
2,1,0.0,4.3,2018-11-01 09:59:15,2018-11-01 09:57:52,0.44
2,1,0.0,10.3,2018-11-01 10:11:28,2018-11-01 09:57:58,1.13
2,1,0.0,26.8,2018-11-01 10:34:11,2018-11-01 09:58:01,6.02
2,1,1.1,8.4,2018-11-01 10:04:56,2018-11-01 09:58:04,0.98
1,1,1.06,6.36,2018-11-01 10:02:00,2018-11-01 09:58:08,0.5
2,1,0.7,8.0,2018-11-01 10:06:40,2018-11-01 09:58:16,0.8
1,1,0.0,24.8,2018-11-01 10:39:12,2018-11-01 09:58:19,2.8
1,1,1.15,6.95,2018-11-01 10:03:07,2018-11-01 09:58:30,0.8
2,2,5.0,63.56,2018-11-01 11:02:44,2018-11-01 09:58:31,19.04
2,1,2.0,26.8,2018-11-01 10:18:31,2018-11-01 09:58:32,6.86
2,1,0.0,58.56,2018-11-01 10:29:29,2018-11-01 09:58:32,15.95
1,1,0.0,8.3,2018-11-01 10:06:58,2018-11-01 09:58:36,1.1
2,1,4.0,7.8,2018-11-01 09:59:58,2018-11-01 09:58:37,0.29
2,1,0.0,16.8,2018-11-01 10:24:38,2018-11-01 09:58:37,2.3
4,1,0.0,4.3,2018-11-01 10:00:00,2018-11-01 09:58:40,0.39
2,2,3.56,21.36,2018-11-01 10:17:20,2018-11-01 09:58:48,4.18
2,1,1.26,7.56,2018-11-01 10:03:38,2018-11-01 09:58:49,0.87
2,1,2.5,28.3,2018-11-01 10:25:24,2018-11-01 09:58:49,6.51
2,2,2.16,12.96,2018-11-01 10:11:59,2018-11-01 09:58:50,1.55
1,1,3.95,19.75,2018-11-01 10:20:23,2018-11-01 09:58:54,2.8
2,1,0.0,26.3,2018-11-01 10:35:58,2018-11-01 09:58:55,5.45
1,1,2.5,15.3,2018-11-01 10:18:15,2018-11-01 09:58:55,0.8
2,2,1.56,9.36,2018-11-01 10:06:52,2018-11-01 09:59:00,1.1
2,1,0.96,5.76,2018-11-01 10:01:45,2018-11-01 09:59:00,0.61
2,1,2.36,14.16,2018-11-01 10:13:11,2018-11-01 09:59:02,2.01
1,1,2.05,12.35,2018-11-01 10:11:52,2018-11-01 09:59:03,1.3
1,1,1.1,7.4,2018-11-01 10:04:47,2018-11-01 09:59:06,0.8
2,1,2.56,15.36,2018-11-01 10:15:15,2018-11-01 09:59:08,1.78
2,2,0.0,15.3,2018-11-01 10:19:07,2018-11-01 09:59:13,2.88
1,1,1.15,6.95,2018-11-01 10:03:33,2018-11-01 09:59:14,0.6
1,1,2.2,11.0,2018-11-01 10:10:01,2018-11-01 09:59:14,1.0
1,2,2.0,12.8,2018-11-01 10:13:08,2018-11-01 09:59:25,1.4
1,1,0.0,8.8,2018-11-01 10:10:19,2018-11-01 09:59:25,0.9
2,5,0.0,7.3,2018-11-01 10:06:57,2018-11-01 09:59:25,0.65
2,1,1.7,8.5,2018-11-01 10:05:28,2018-11-01 09:59:28,1.07
1,1,1.05,6.35,2018-11-01 10:02:52,2018-11-01 09:59:29,0.5
1,1,3.66,21.96,2018-11-01 10:26:24,2018-11-01 09:59:32,3.3
2,5,0.0,8.3,2018-11-01 10:09:21,2018-11-01 09:59:34,1.11
1,1,1.85,8.15,2018-11-01 10:04:54,2018-11-01 09:59:36,0.7
2,1,1.95,9.75,2018-11-01 10:07:53,2018-11-01 09:59:38,0.82
2,4,0.96,5.76,2018-11-01 10:02:35,2018-11-01 09:59:42,0.51
1,1,1.25,7.55,2018-11-01 10:05:20,2018-11-01 09:59:43,0.6
2,1,3.45,17.25,2018-11-01 10:17:30,2018-11-01 09:59:45,2.23
2,5,3.16,18.96,2018-11-01 10:23:27,2018-11-01 09:59:48,1.52
2,1,0.8,6.1,2018-11-01 10:02:44,2018-11-01 09:59:51,0.81
4,1,1.06,6.36,2018-11-01 10:03:31,2018-11-01 09:59:52,0.83
2,3,2.0,6.3,2018-11-01 10:02:37,2018-11-01 09:59:54,0.2
1,1,10.0,94.8,2018-11-01 10:40:28,2018-11-01 09:59:57,17.8
1,1,2.37,18.17,2018-11-01 10:23:59,2018-11-01 09:59:58,2.0
2,1,0.0,11.8,2018-11-01 10:15:54,2018-11-01 09:59:58,1.36
1,1,1.0,6.3,2018-11-01 10:03:17,2018-11-01 10:00:02,0.7
1,2,10.1,60.66,2018-11-01 10:54:56,2018-11-01 10:00:05,12.6
2,1,2.06,12.36,2018-11-01 10:14:36,2018-11-01 10:00:13,1.0
1,1,0.0,7.3,2018-11-01 10:08:44,2018-11-01 10:00:13,0.5
2,1,3.0,11.8,2018-11-01 10:10:57,2018-11-01 10:00:14,1.1
2,1,1.66,9.96,2018-11-01 10:09:34,2018-11-01 10:00:24,1.16
1,1,4.15,24.95,2018-11-01 10:29:37,2018-11-01 10:00:29,3.8
2,3,3.06,18.36,2018-11-01 10:23:01,2018-11-01 10:00:33,2.17
1,1,0.0,5.3,2018-11-01 10:04:14,2018-11-01 10:00:34,0.7
1,1,0.0,14.3,2018-11-01 10:20:14,2018-11-01 10:00:37,2.1
2,1,1.06,6.36,2018-11-01 10:04:35,2018-11-01 10:00:37,0.53
1,1,5.75,34.55,2018-11-01 10:27:13,2018-11-01 10:00:38,8.5
2,1,0.0,7.3,2018-11-01 10:08:41,2018-11-01 10:00:41,1.09
1,2,3.15,18.95,2018-11-01 10:25:13,2018-11-01 10:00:43,1.4
1,1,1.85,11.15,2018-11-01 10:09:34,2018-11-01 10:00:48,1.8
2,1,2.16,12.96,2018-11-01 10:15:17,2018-11-01 10:00:50,1.43
2,5,4.32,21.62,2018-11-01 10:20:03,2018-11-01 10:00:58,4.25
1,1,2.65,15.95,2018-11-01 10:19:14,2018-11-01 10:01:03,1.7
1,1,1.25,5.55,2018-11-01 10:03:26,2018-11-01 10:01:03,0.2
1,1,0.0,13.8,2018-11-01 10:21:49,2018-11-01 10:01:09,2.0
1,1,0.0,21.8,2018-11-01 10:37:30,2018-11-01 10:01:12,1.5
2,1,0.0,7.8,2018-11-01 10:10:06,2018-11-01 10:01:12,0.59
2,1,0.0,6.8,2018-11-01 10:07:57,2018-11-01 10:01:13,0.39
2,1,1.96,11.76,2018-11-01 10:13:52,2018-11-01 10:01:13,1.18
2,1,0.0,5.8,2018-11-01 10:06:20,2018-11-01 10:01:14,0.46
2,1,1.66,9.96,2018-11-01 10:10:21,2018-11-01 10:01:20,1.13
1,1,1.7,13.0,2018-11-01 10:17:10,2018-11-01 10:01:20,1.2
1,1,1.45,8.75,2018-11-01 10:08:53,2018-11-01 10:01:21,0.5
2,1,0.58,5.38,2018-11-01 10:03:47,2018-11-01 10:01:22,0.42
1,1,0.0,8.8,2018-11-01 10:11:49,2018-11-01 10:01:25,1.1
2,1,1.46,8.76,2018-11-01 10:08:45,2018-11-01 10:01:25,0.77
2,1,2.46,14.76,2018-11-01 10:17:58,2018-11-01 10:01:27,1.62
1,0,2.95,14.75,2018-11-01 10:15:59,2018-11-01 10:01:32,1.8
1,1,2.0,15.3,2018-11-01 10:18:00,2018-11-01 10:01:32,2.1
1,1,2.46,14.76,2018-11-01 10:19:43,2018-11-01 10:01:37,1.1
1,1,4.55,34.85,2018-11-01 10:51:16,2018-11-01 10:01:38,4.8
2,2,3.86,23.16,2018-11-01 10:21:30,2018-11-01 10:01:39,4.63
